,site,latitude,longitude,site_area,year_of_origin,site_shape,tree,species,angle,radius,year,has_any_damage,dead,snag,log,dbh,ba,height,crown_height,crown_width,category,site_type
12716,PA61,62.01166111,23.88505556,900,1895,Circular,44,2,58,810,2019,TRUE,TRUE,FALSE,TRUE,4.9,18.8574099,NA,NA,NA,3,3
2372,PA61,62.01166111,23.88505556,900,1895,Circular,45,2,61,550,1995,FALSE,FALSE,NA,NA,24.14580709,457.9028372,NA,NA,NA,1,3
7711,PA61,62.01166111,23.88505556,900,1895,Circular,45,2,61,550,2006,FALSE,FALSE,NA,NA,24.79274087,482.7685431,NA,NA,NA,1,3
12717,PA61,62.01166111,23.88505556,900,1895,Circular,45,2,61,550,2019,TRUE,TRUE,FALSE,TRUE,25,490.8738521,NA,NA,NA,3,3
2373,PA61,62.01166111,23.88505556,900,1895,Circular,46,2,61,360,1995,TRUE,FALSE,NA,FALSE,6.449806199,32.6725636,60,38,NA,1,3
7712,PA61,62.01166111,23.88505556,900,1895,Circular,46,2,61,360,2006,TRUE,TRUE,FALSE,FALSE,6.149796745,29.70375854,NA,NA,NA,3,3
12718,PA61,62.01166111,23.88505556,900,1895,Circular,46,2,61,360,2019,TRUE,TRUE,FALSE,TRUE,8.9,62.21138852,NA,NA,NA,3,3
2374,PA61,62.01166111,23.88505556,900,1895,Circular,47,2,63,160,1995,TRUE,FALSE,NA,FALSE,8.44985207,56.07742887,NA,NA,NA,1,3
7713,PA61,62.01166111,23.88505556,900,1895,Circular,47,2,63,160,2006,TRUE,TRUE,FALSE,FALSE,8.049844719,50.89380099,NA,NA,NA,3,3
12719,PA61,62.01166111,23.88505556,900,1895,Circular,47,2,63,160,2019,TRUE,TRUE,FALSE,TRUE,8.4,55.41769441,NA,NA,NA,3,3
2375,PA61,62.01166111,23.88505556,900,1895,Circular,48,2,72,1070,1995,TRUE,FALSE,NA,FALSE,32.19440945,814.0494884,290,80,NA,1,3
7714,PA61,62.01166111,23.88505556,900,1895,Circular,48,2,72,1070,2006,TRUE,FALSE,FALSE,FALSE,32.5388998,831.5638674,285,98,NA,1,3
12720,PA61,62.01166111,23.88505556,900,1895,Circular,48,2,72,1070,2019,FALSE,FALSE,FALSE,FALSE,34.47912412,933.6891906,290,99,162.5,1,3
2376,PA61,62.01166111,23.88505556,900,1895,Circular,49,2,77,1550,1995,TRUE,FALSE,NA,FALSE,5.849786321,26.87632515,NA,NA,NA,1,3
7715,PA61,62.01166111,23.88505556,900,1895,Circular,49,2,77,1550,2006,TRUE,TRUE,FALSE,FALSE,5.34976635,22.47809544,NA,NA,NA,3,3
12721,PA61,62.01166111,23.88505556,900,1895,Circular,49,2,77,1550,2019,TRUE,TRUE,FALSE,TRUE,5.34976635,22.47809544,NA,NA,NA,3,3
2377,PA61,62.01166111,23.88505556,900,1895,Circular,50,2,91,880,1995,FALSE,FALSE,NA,NA,37.89788912,1128.028112,280,70,NA,1,3
7716,PA61,62.01166111,23.88505556,900,1895,Circular,50,2,91,880,2006,FALSE,FALSE,NA,NA,38.64841523,1173.149237,278,100,NA,1,3
12722,PA61,62.01166111,23.88505556,900,1895,Circular,50,2,91,880,2019,FALSE,FALSE,FALSE,FALSE,40.19689043,1269.038498,301,76,200,1,3
2378,PA61,62.01166111,23.88505556,900,1895,Circular,51,3,98,300,1995,FALSE,FALSE,NA,NA,16.49969697,213.816796,235,175,NA,1,3
7717,PA61,62.01166111,23.88505556,900,1895,Circular,51,3,98,300,2006,FALSE,FALSE,NA,NA,16.9440255,225.4878127,219,120,NA,1,3
12723,PA61,62.01166111,23.88505556,900,1895,Circular,51,3,98,300,2019,FALSE,FALSE,FALSE,FALSE,17.28583235,234.6769712,235,140,190,1,3
2379,PA61,62.01166111,23.88505556,900,1895,Circular,52,1,138,160,1995,TRUE,FALSE,NA,FALSE,54.1,2298.711199,305,192,NA,1,3
7718,PA61,62.01166111,23.88505556,900,1895,Circular,52,1,138,160,2006,TRUE,FALSE,FALSE,FALSE,54.4,2324.275909,288,219,NA,1,3
12724,PA61,62.01166111,23.88505556,900,1895,Circular,52,1,138,160,2019,FALSE,FALSE,FALSE,FALSE,54.9,2367.197918,300,247,177.5,1,3
2380,PA61,62.01166111,23.88505556,900,1895,Circular,53,2,107,910,1995,FALSE,FALSE,NA,NA,17.94993036,253.0552882,NA,NA,NA,1,3
7719,PA61,62.01166111,23.88505556,900,1895,Circular,53,2,107,910,2006,FALSE,FALSE,NA,NA,18.19972527,260.1474337,NA,NA,NA,1,3
12725,PA61,62.01166111,23.88505556,900,1895,Circular,53,2,107,910,2019,FALSE,FALSE,FALSE,FALSE,19.29974093,292.5451079,NA,NA,NA,1,3
2381,PA61,62.01166111,23.88505556,900,1895,Circular,54,2,104,1640,1995,FALSE,FALSE,NA,NA,9.849873096,76.19932981,NA,NA,NA,1,3
7720,PA61,62.01166111,23.88505556,900,1895,Circular,54,2,104,1640,2006,FALSE,FALSE,NA,NA,9.848857802,76.18362185,NA,NA,NA,1,3
12726,PA61,62.01166111,23.88505556,900,1895,Circular,54,2,104,1640,2019,FALSE,FALSE,FALSE,FALSE,10.24695077,82.46680716,NA,NA,NA,1,3
2382,PA61,62.01166111,23.88505556,900,1895,Circular,55,2,106,1320,1995,FALSE,FALSE,NA,NA,18.94835085,281.9893566,NA,NA,NA,1,3
7721,PA61,62.01166111,23.88505556,900,1895,Circular,55,2,106,1320,2006,FALSE,FALSE,NA,NA,19.1468013,287.9269667,NA,NA,NA,1,3
12727,PA61,62.01166111,23.88505556,900,1895,Circular,55,2,106,1320,2019,FALSE,FALSE,FALSE,FALSE,19.3494186,294.0530724,NA,NA,NA,1,3
2383,PA61,62.01166111,23.88505556,900,1895,Circular,56,3,107,1380,1995,FALSE,FALSE,NA,NA,31.1255522,760.8937407,300,230,NA,1,3
7722,PA61,62.01166111,23.88505556,900,1895,Circular,56,3,107,1380,2006,FALSE,FALSE,NA,NA,32.28730401,818.7540234,265,155,NA,1,3
12728,PA61,62.01166111,23.88505556,900,1895,Circular,56,3,107,1380,2019,FALSE,FALSE,FALSE,FALSE,35.53589734,991.8008007,281,159,295,1,3
2384,PA61,62.01166111,23.88505556,900,1895,Circular,57,1,112,1070,1995,FALSE,FALSE,NA,NA,50.29194767,1986.491867,300,240,NA,1,3
7723,PA61,62.01166111,23.88505556,900,1895,Circular,57,1,112,1070,2006,FALSE,FALSE,NA,NA,50.9,2034.817416,313,218,NA,1,3
12729,PA61,62.01166111,23.88505556,900,1895,Circular,57,1,112,1070,2019,FALSE,FALSE,FALSE,FALSE,50.84702548,2030.58412,292,242,172.5,1,3
2385,PA61,62.01166111,23.88505556,900,1895,Circular,58,1,114,1630,1995,FALSE,FALSE,NA,NA,55,2375.829444,260,200,NA,1,3
7724,PA61,62.01166111,23.88505556,900,1895,Circular,58,1,114,1630,2006,TRUE,FALSE,FALSE,FALSE,55.1,2384.476678,231,196,NA,1,3
12730,PA61,62.01166111,23.88505556,900,1895,Circular,58,1,114,1630,2019,TRUE,TRUE,TRUE,FALSE,49.54936932,1928.262447,NA,NA,NA,3,3
2386,PA61,62.01166111,23.88505556,900,1895,Circular,59,2,118,670,1995,TRUE,FALSE,NA,FALSE,12.29959349,118.8150342,NA,NA,NA,1,3
7725,PA61,62.01166111,23.88505556,900,1895,Circular,59,2,118,670,2006,TRUE,FALSE,FALSE,FALSE,12.19959016,116.8908087,NA,NA,NA,1,3
12731,PA61,62.01166111,23.88505556,900,1895,Circular,59,2,118,670,2019,TRUE,FALSE,TRUE,FALSE,11.9498954,112.1548577,NA,NA,NA,1,3
2387,PA61,62.01166111,23.88505556,900,1895,Circular,60,2,119,840,1995,FALSE,FALSE,NA,NA,19.97498436,313.3738672,NA,NA,NA,1,3
7726,PA61,62.01166111,23.88505556,900,1895,Circular,60,2,119,840,2006,FALSE,FALSE,NA,NA,21.18844024,352.6045055,NA,NA,NA,1,3
12732,PA61,62.01166111,23.88505556,900,1895,Circular,60,2,119,840,2019,FALSE,FALSE,FALSE,FALSE,23.34352159,427.9791672,NA,NA,NA,1,3
2388,PA61,62.01166111,23.88505556,900,1895,Circular,61,4,126,1250,1995,TRUE,FALSE,NA,FALSE,9.495261976,70.81149841,125,105,NA,1,3
7727,PA61,62.01166111,23.88505556,900,1895,Circular,61,4,126,1250,2006,TRUE,FALSE,FALSE,FALSE,9.343446901,68.56525966,127,100,NA,1,3
12733,PA61,62.01166111,23.88505556,900,1895,Circular,61,4,126,1250,2019,TRUE,TRUE,FALSE,TRUE,9.343446901,68.56525966,NA,NA,NA,3,3
2389,PA61,62.01166111,23.88505556,900,1895,Circular,62,2,128,1440,1995,FALSE,FALSE,NA,NA,7.449832213,43.58959807,NA,NA,NA,1,3
7728,PA61,62.01166111,23.88505556,900,1895,Circular,62,2,128,1440,2006,FALSE,FALSE,NA,NA,7.199305522,40.70718681,NA,NA,NA,1,3
12734,PA61,62.01166111,23.88505556,900,1895,Circular,62,2,128,1440,2019,FALSE,FALSE,FALSE,FALSE,7.748548251,47.15530573,NA,NA,NA,1,3
2390,PA61,62.01166111,23.88505556,900,1895,Circular,63,2,130,1110,1995,FALSE,FALSE,NA,NA,17.24818831,233.6559536,NA,NA,NA,1,3
7729,PA61,62.01166111,23.88505556,900,1895,Circular,63,2,130,1110,2006,FALSE,FALSE,NA,NA,17.34416328,236.2634755,NA,NA,NA,1,3
12735,PA61,62.01166111,23.88505556,900,1895,Circular,63,2,130,1110,2019,FALSE,FALSE,FALSE,FALSE,18.24828759,261.5375884,NA,NA,NA,1,3
2391,PA61,62.01166111,23.88505556,900,1895,Circular,64,2,134,1250,1995,FALSE,FALSE,NA,NA,17.88630761,251.2645804,175,40,NA,1,3
7730,PA61,62.01166111,23.88505556,900,1895,Circular,64,2,134,1250,2006,FALSE,FALSE,NA,NA,18.63061996,272.6117025,172,61,NA,1,3
12736,PA61,62.01166111,23.88505556,900,1895,Circular,64,2,134,1250,2019,FALSE,FALSE,FALSE,FALSE,20.52802962,330.9667861,174,44,152.5,1,3
2392,PA61,62.01166111,23.88505556,900,1895,Circular,65,1,134,930,1995,TRUE,TRUE,NA,FALSE,52.84884105,2193.61707,NA,NA,NA,3,3
7731,PA61,62.01166111,23.88505556,900,1895,Circular,65,1,134,930,2006,TRUE,TRUE,TRUE,FALSE,50.9,2034.817416,NA,NA,NA,3,3
12737,PA61,62.01166111,23.88505556,900,1895,Circular,65,1,134,930,2019,TRUE,TRUE,TRUE,FALSE,50.9,2034.817416,NA,NA,NA,3,3
2393,PA61,62.01166111,23.88505556,900,1895,Circular,66,4,140,1220,1995,TRUE,TRUE,NA,FALSE,14,153.93804,NA,NA,NA,3,3
7732,PA61,62.01166111,23.88505556,900,1895,Circular,66,5,140,1220,2006,TRUE,TRUE,TRUE,FALSE,10.97087052,94.53052295,NA,NA,NA,3,3
12738,PA61,62.01166111,23.88505556,900,1895,Circular,66,5,140,1220,2019,TRUE,TRUE,FALSE,TRUE,10.97087052,94.53052295,NA,NA,NA,3,3
2394,PA61,62.01166111,23.88505556,900,1895,Circular,67,2,141,1580,1995,FALSE,FALSE,NA,NA,38.34605586,1154.865167,310,80,NA,1,3
7733,PA61,62.01166111,23.88505556,900,1895,Circular,67,2,141,1580,2006,FALSE,FALSE,NA,NA,40.24748439,1272.235069,292,71,NA,1,3
12739,PA61,62.01166111,23.88505556,900,1895,Circular,67,2,141,1580,2019,TRUE,FALSE,FALSE,FALSE,42.8,1438.723772,276,126,190,1,3
2395,PA61,62.01166111,23.88505556,900,1895,Circular,68,1,150,240,1995,FALSE,FALSE,NA,NA,41.09805348,1326.576768,NA,NA,NA,1,3
7734,PA61,62.01166111,23.88505556,900,1895,Circular,68,1,150,440,2006,FALSE,FALSE,NA,NA,40.48221832,1287.118364,NA,NA,NA,1,3
12740,PA61,62.01166111,23.88505556,900,1895,Circular,68,1,150,440,2019,FALSE,FALSE,FALSE,FALSE,43.0464865,1455.342797,NA,NA,NA,1,3
2396,PA61,62.01166111,23.88505556,900,1895,Circular,69,1,147,620,1995,FALSE,FALSE,NA,NA,44.27109667,1539.325422,NA,NA,NA,1,3
7735,PA61,62.01166111,23.88505556,900,1895,Circular,69,1,147,620,2006,FALSE,FALSE,NA,NA,43.70194504,1500.000536,NA,NA,NA,1,3
12741,PA61,62.01166111,23.88505556,900,1895,Circular,69,1,147,620,2019,FALSE,FALSE,FALSE,FALSE,45.67318688,1638.371985,289,206,195,1,3
2397,PA61,62.01166111,23.88505556,900,1895,Circular,70,2,150,970,1995,FALSE,FALSE,NA,NA,27.79712215,606.8614529,NA,NA,NA,1,3
7736,PA61,62.01166111,23.88505556,900,1895,Circular,70,2,150,970,2006,FALSE,FALSE,NA,NA,28.24783178,626.7006105,NA,NA,NA,1,3
12742,PA61,62.01166111,23.88505556,900,1895,Circular,70,2,150,970,2019,FALSE,FALSE,FALSE,FALSE,28.74786949,649.0844582,NA,NA,NA,1,3
2398,PA61,62.01166111,23.88505556,900,1895,Circular,71,2,149,1050,1995,TRUE,TRUE,NA,TRUE,9,63.61725124,NA,NA,NA,3,3
7737,PA61,62.01166111,23.88505556,900,1895,Circular,71,2,149,1050,2006,TRUE,TRUE,TRUE,FALSE,7.599342077,45.35674394,NA,NA,NA,3,3
12743,PA61,62.01166111,23.88505556,900,1895,Circular,71,2,149,1050,2019,TRUE,TRUE,TRUE,FALSE,7.599342077,45.35674394,NA,NA,NA,3,3
2399,PA61,62.01166111,23.88505556,900,1895,Circular,72,2,149,1160,1995,TRUE,TRUE,NA,FALSE,10.14889157,80.89601083,NA,NA,NA,3,3
7738,PA61,62.01166111,23.88505556,900,1895,Circular,72,2,149,1160,2006,TRUE,FALSE,FALSE,FALSE,9.8,75.42963961,NA,NA,NA,1,3
12744,PA61,62.01166111,23.88505556,900,1895,Circular,72,2,149,1160,2019,FALSE,FALSE,FALSE,FALSE,10.29951455,83.31503717,NA,NA,NA,1,3
2400,PA61,62.01166111,23.88505556,900,1895,Circular,73,2,151,1190,1995,FALSE,TRUE,NA,NA,6.449806199,32.6725636,NA,NA,NA,3,3
7739,PA61,62.01166111,23.88505556,900,1895,Circular,73,2,151,1190,2006,TRUE,TRUE,FALSE,TRUE,5.7,25.51758633,NA,NA,NA,3,3
12745,PA61,62.01166111,23.88505556,900,1895,Circular,73,2,151,1190,2019,TRUE,TRUE,FALSE,TRUE,5.7,25.51758633,NA,NA,NA,3,3
2401,PA61,62.01166111,23.88505556,900,1895,Circular,74,2,160,880,1995,FALSE,FALSE,NA,NA,25.1968252,498.633586,260,130,NA,1,3
7740,PA61,62.01166111,23.88505556,900,1895,Circular,74,2,160,880,2006,FALSE,FALSE,NA,NA,25.94956647,528.8714153,253,107,NA,1,3
12746,PA61,62.01166111,23.88505556,900,1895,Circular,74,2,160,880,2019,TRUE,FALSE,FALSE,FALSE,27.69981949,602.6203028,241,144.5,115,1,3
2402,PA61,62.01166111,23.88505556,900,1895,Circular,75,2,162,1060,1995,FALSE,FALSE,NA,NA,34.97942252,960.9817768,275,150,NA,1,3
7741,PA61,62.01166111,23.88505556,900,1895,Circular,75,2,162,1060,2006,FALSE,FALSE,NA,NA,35.74828667,1003.691729,269,90,NA,1,3
12747,PA61,62.01166111,23.88505556,900,1895,Circular,75,2,162,1060,2019,FALSE,FALSE,FALSE,FALSE,39.19948979,1206.842818,281,146.5,165,1,3
2403,PA61,62.01166111,23.88505556,900,1895,Circular,76,2,169,1560,1995,FALSE,FALSE,NA,NA,24.24994845,461.861244,NA,NA,NA,1,3
7742,PA61,62.01166111,23.88505556,900,1895,Circular,76,2,169,1560,2006,FALSE,FALSE,NA,NA,25.09920317,494.777281,NA,NA,NA,1,3
12748,PA61,62.01166111,23.88505556,900,1895,Circular,76,2,169,1560,2019,FALSE,FALSE,FALSE,FALSE,27.09926198,576.7728493,NA,NA,NA,1,3
2404,PA61,62.01166111,23.88505556,900,1895,Circular,77,2,172,1150,1995,FALSE,FALSE,NA,NA,19.54482029,300.0220984,NA,NA,NA,1,3
7743,PA61,62.01166111,23.88505556,900,1895,Circular,77,2,172,1150,2006,FALSE,FALSE,NA,NA,19.94843352,312.5413451,NA,NA,NA,1,3
12749,PA61,62.01166111,23.88505556,900,1895,Circular,77,2,172,1150,2019,FALSE,FALSE,FALSE,FALSE,21.44994172,361.361695,NA,NA,NA,1,3
2405,PA61,62.01166111,23.88505556,900,1895,Circular,78,2,176,940,1995,TRUE,FALSE,NA,FALSE,16.79523742,221.5451139,NA,NA,NA,1,3
7744,PA61,62.01166111,23.88505556,900,1895,Circular,78,2,176,940,2006,FALSE,FALSE,NA,NA,17.14117849,230.7656884,NA,NA,NA,1,3
12750,PA61,62.01166111,23.88505556,900,1895,Circular,78,2,176,940,2019,FALSE,FALSE,FALSE,FALSE,17.84432683,250.0864832,NA,NA,NA,1,3
2406,PA61,62.01166111,23.88505556,900,1895,Circular,79,2,178,1110,1995,TRUE,FALSE,NA,FALSE,6.7,35.25652355,NA,NA,NA,1,3
7745,PA61,62.01166111,23.88505556,900,1895,Circular,79,2,178,1110,2006,TRUE,FALSE,FALSE,FALSE,6.4,32.16990877,NA,NA,NA,1,3
12751,PA61,62.01166111,23.88505556,900,1895,Circular,79,2,178,1110,2019,TRUE,TRUE,TRUE,FALSE,6.4,32.16990877,NA,NA,NA,3,3
2407,PA61,62.01166111,23.88505556,900,1895,Circular,80,1,177,1220,1995,FALSE,TRUE,NA,NA,55,2375.829444,NA,NA,NA,3,3
7746,PA61,62.01166111,23.88505556,900,1895,Circular,80,1,177,1220,2006,TRUE,TRUE,FALSE,TRUE,50,1963.495408,NA,NA,NA,3,3
12752,PA61,62.01166111,23.88505556,900,1895,Circular,80,1,177,1220,2019,TRUE,TRUE,FALSE,TRUE,50,1963.495408,NA,NA,NA,3,3
2408,PA61,62.01166111,23.88505556,900,1895,Circular,81,2,178,680,1995,FALSE,FALSE,NA,NA,16.69730517,218.969008,NA,NA,NA,1,3
7747,PA61,62.01166111,23.88505556,900,1895,Circular,81,2,178,680,2006,FALSE,FALSE,NA,NA,16.74813422,220.3041848,NA,NA,NA,1,3
12753,PA61,62.01166111,23.88505556,900,1895,Circular,81,2,178,680,2019,FALSE,FALSE,FALSE,FALSE,17.1464282,230.90706,NA,NA,NA,1,3
2409,PA61,62.01166111,23.88505556,900,1895,Circular,82,2,180,580,1995,TRUE,FALSE,NA,FALSE,9.697937925,73.86669727,110,95,NA,1,3
7748,PA61,62.01166111,23.88505556,900,1895,Circular,82,2,180,580,2006,TRUE,TRUE,TRUE,FALSE,9.095053601,64.96813608,NA,NA,NA,3,3
12754,PA61,62.01166111,23.88505556,900,1895,Circular,82,2,180,580,2019,TRUE,TRUE,FALSE,TRUE,9.095053601,64.96813608,NA,NA,NA,3,3
2410,PA61,62.01166111,23.88505556,900,1895,Circular,83,2,176,660,1995,TRUE,FALSE,NA,FALSE,7.949842766,49.63716393,NA,NA,NA,1,3
7749,PA61,62.01166111,23.88505556,900,1895,Circular,83,2,176,660,2006,TRUE,TRUE,TRUE,FALSE,7.449832213,43.58959807,NA,NA,NA,3,3
12755,PA61,62.01166111,23.88505556,900,1895,Circular,83,2,176,660,2019,TRUE,TRUE,FALSE,TRUE,7.449832213,43.58959807,NA,NA,NA,3,3
2411,PA61,62.01166111,23.88505556,900,1895,Circular,84,2,184,1400,1995,TRUE,FALSE,NA,FALSE,15.99874995,201.0305139,NA,NA,NA,1,3
7750,PA61,62.01166111,23.88505556,900,1895,Circular,84,2,184,1400,2006,TRUE,FALSE,FALSE,FALSE,15.89716956,198.4858239,NA,NA,NA,1,3
12756,PA61,62.01166111,23.88505556,900,1895,Circular,84,2,184,1400,2019,FALSE,FALSE,FALSE,FALSE,16.24623033,207.2979912,NA,NA,NA,1,3
2412,PA61,62.01166111,23.88505556,900,1895,Circular,85,2,188,1250,1995,TRUE,FALSE,NA,FALSE,9.699484522,73.89025921,NA,NA,NA,1,3
7751,PA61,62.01166111,23.88505556,900,1895,Circular,85,2,188,1250,2006,TRUE,FALSE,FALSE,FALSE,9.4,69.39778172,NA,NA,NA,1,3
12757,PA61,62.01166111,23.88505556,900,1895,Circular,85,2,188,1250,2019,TRUE,TRUE,TRUE,FALSE,9.049861877,64.32410958,NA,NA,NA,3,3
2413,PA61,62.01166111,23.88505556,900,1895,Circular,86,2,189,1370,1995,FALSE,FALSE,NA,NA,26.49981132,551.5380063,NA,NA,NA,1,3
7752,PA61,62.01166111,23.88505556,900,1895,Circular,86,2,189,1370,2006,FALSE,FALSE,NA,NA,27.84887789,609.1233996,NA,NA,NA,1,3
12758,PA61,62.01166111,23.88505556,900,1895,Circular,86,2,189,1370,2019,FALSE,FALSE,FALSE,FALSE,31.09983923,759.6371036,NA,NA,NA,1,3
2414,PA61,62.01166111,23.88505556,900,1895,Circular,87,2,190,380,1995,FALSE,FALSE,NA,NA,18.29972677,263.014137,173,50,NA,1,3
7753,PA61,62.01166111,23.88505556,900,1895,Circular,87,2,190,380,2006,FALSE,FALSE,NA,NA,19.4,295.5924528,174,82,NA,1,3
12759,PA61,62.01166111,23.88505556,900,1895,Circular,87,2,190,380,2019,FALSE,FALSE,FALSE,FALSE,21.09786719,349.5964305,197,74,170,1,3
2415,PA61,62.01166111,23.88505556,900,1895,Circular,88,2,196,1670,1995,TRUE,FALSE,NA,FALSE,17.2,232.3521927,NA,NA,NA,1,3
7754,PA61,62.01166111,23.88505556,900,1895,Circular,88,2,196,1670,2006,FALSE,FALSE,NA,NA,17.34992795,236.4205551,NA,NA,NA,1,3
12760,PA61,62.01166111,23.88505556,900,1895,Circular,88,2,196,1670,2019,FALSE,FALSE,FALSE,FALSE,17.54992877,241.9026343,NA,NA,NA,1,3
2416,PA61,62.01166111,23.88505556,900,1895,Circular,89,3,198,1620,1995,FALSE,FALSE,NA,NA,21.03663471,347.5701032,NA,NA,NA,1,3
7755,PA61,62.01166111,23.88505556,900,1895,Circular,89,3,198,1620,2006,FALSE,FALSE,NA,NA,21.94538676,378.2477555,NA,NA,NA,1,3
12761,PA61,62.01166111,23.88505556,900,1895,Circular,89,3,198,1620,2019,FALSE,FALSE,FALSE,FALSE,23.14951403,420.8948758,NA,NA,NA,1,3
2417,PA61,62.01166111,23.88505556,900,1895,Circular,90,2,202,1680,1995,FALSE,TRUE,NA,NA,5.499090834,23.75044046,NA,NA,NA,3,3
7756,PA61,62.01166111,23.88505556,900,1895,Circular,90,2,202,1680,2006,TRUE,TRUE,TRUE,FALSE,5.199038373,21.22931236,NA,NA,NA,3,3
12762,PA61,62.01166111,23.88505556,900,1895,Circular,90,2,202,1680,2019,TRUE,TRUE,FALSE,TRUE,5.199038373,21.22931236,NA,NA,NA,3,3
2418,PA61,62.01166111,23.88505556,900,1895,Circular,91,1,202,1270,1995,TRUE,TRUE,NA,FALSE,19.29974093,292.5451079,NA,NA,NA,3,3
7757,PA61,62.01166111,23.88505556,900,1895,Circular,91,1,202,1270,2006,TRUE,TRUE,TRUE,FALSE,15.84992114,197.3077266,NA,NA,NA,3,3
12763,PA61,62.01166111,23.88505556,900,1895,Circular,91,1,202,1270,2019,TRUE,TRUE,TRUE,FALSE,15.84992114,197.3077266,NA,NA,NA,3,3
2419,PA61,62.01166111,23.88505556,900,1895,Circular,92,1,202,1210,1995,TRUE,FALSE,NA,FALSE,40.21193853,1269.98883,NA,NA,NA,1,3
7758,PA61,62.01166111,23.88505556,900,1895,Circular,92,1,202,1210,2006,TRUE,FALSE,FALSE,FALSE,39.51961538,1226.634852,NA,NA,NA,1,3
12764,PA61,62.01166111,23.88505556,900,1895,Circular,92,1,202,1210,2019,FALSE,FALSE,FALSE,FALSE,40.1789746,1267.907525,NA,NA,NA,1,3
2420,PA61,62.01166111,23.88505556,900,1895,Circular,93,2,206,1330,1995,TRUE,FALSE,NA,FALSE,17.59971591,243.2770811,NA,NA,NA,1,3
7759,PA61,62.01166111,23.88505556,900,1895,Circular,93,2,206,1330,2006,TRUE,TRUE,TRUE,FALSE,17.19883717,232.3207767,NA,NA,NA,3,3
12765,PA61,62.01166111,23.88505556,900,1895,Circular,93,2,206,1330,2019,TRUE,TRUE,TRUE,FALSE,17.19883717,232.3207767,NA,NA,NA,3,3
2421,PA61,62.01166111,23.88505556,900,1895,Circular,94,1,209,1210,1995,FALSE,FALSE,NA,NA,53.7,2264.84483,280,180,NA,1,3
7760,PA61,62.01166111,23.88505556,900,1895,Circular,94,1,209,1210,2006,FALSE,FALSE,NA,NA,53.8,2273.28786,269,197,NA,1,3
12766,PA61,62.01166111,23.88505556,900,1895,Circular,94,1,209,1210,2019,FALSE,FALSE,FALSE,FALSE,54,2290.221044,281,211,310,1,3
2422,PA61,62.01166111,23.88505556,900,1895,Circular,95,2,210,1610,1995,FALSE,FALSE,NA,NA,23.04734258,417.1877964,NA,NA,NA,1,3
7761,PA61,62.01166111,23.88505556,900,1895,Circular,95,2,210,1610,2006,FALSE,FALSE,NA,NA,24.14870597,458.012793,NA,NA,NA,1,3
12767,PA61,62.01166111,23.88505556,900,1895,Circular,95,2,210,1610,2019,FALSE,FALSE,FALSE,FALSE,25.8951733,526.6565924,NA,NA,NA,1,3
2423,PA61,62.01166111,23.88505556,900,1895,Circular,96,2,226,690,1995,FALSE,FALSE,NA,NA,21.29154762,356.0445494,NA,NA,NA,1,3
7762,PA61,62.01166111,23.88505556,900,1895,Circular,96,2,226,690,2006,FALSE,FALSE,NA,NA,23.04083332,416.952177,NA,NA,NA,1,3
12768,PA61,62.01166111,23.88505556,900,1895,Circular,96,2,226,690,2019,FALSE,FALSE,FALSE,FALSE,26.74995327,561.9995098,NA,NA,NA,1,3
2424,PA61,62.01166111,23.88505556,900,1895,Circular,97,2,222,640,1995,TRUE,FALSE,NA,FALSE,12.996538,132.6616038,NA,NA,NA,1,3
7763,PA61,62.01166111,23.88505556,900,1895,Circular,97,2,222,640,2006,TRUE,FALSE,FALSE,FALSE,12.89379696,130.5724447,NA,NA,NA,1,3
12769,PA61,62.01166111,23.88505556,900,1895,Circular,97,2,222,640,2019,FALSE,FALSE,FALSE,FALSE,12.94526941,131.6170242,NA,NA,NA,1,3
2425,PA61,62.01166111,23.88505556,900,1895,Circular,98,1,228,1400,1995,FALSE,FALSE,NA,NA,50.7996063,2026.7985,270,200,NA,1,3
7764,PA61,62.01166111,23.88505556,900,1895,Circular,98,1,228,1400,2006,FALSE,FALSE,NA,NA,48.93138052,1880.463115,271,198,NA,1,3
12770,PA61,62.01166111,23.88505556,900,1895,Circular,98,1,228,1400,2019,FALSE,FALSE,FALSE,FALSE,49.64574503,1935.770853,275,213,160,1,3
2426,PA61,62.01166111,23.88505556,900,1895,Circular,99,1,230,1170,1995,FALSE,TRUE,NA,NA,34,907.9202769,NA,NA,NA,3,3
7765,PA61,62.01166111,23.88505556,900,1895,Circular,99,1,230,1170,2006,TRUE,TRUE,TRUE,FALSE,29.23114777,671.0913147,NA,NA,NA,3,3
12771,PA61,62.01166111,23.88505556,900,1895,Circular,99,1,230,1170,2019,TRUE,TRUE,FALSE,TRUE,29.23114777,671.0913147,NA,NA,NA,3,3
2427,PA61,62.01166111,23.88505556,900,1895,Circular,100,2,239,1685,1995,TRUE,FALSE,NA,FALSE,13.59963235,145.2593903,NA,NA,NA,1,3
7766,PA61,62.01166111,23.88505556,900,1895,Circular,100,2,239,1685,2006,FALSE,FALSE,NA,NA,13.44990706,142.0785278,NA,NA,NA,1,3
12772,PA61,62.01166111,23.88505556,900,1895,Circular,100,2,239,1685,2019,FALSE,FALSE,FALSE,FALSE,14.04919927,155.0218895,NA,NA,NA,1,3
2428,PA61,62.01166111,23.88505556,900,1895,Circular,101,2,240,1560,1995,TRUE,FALSE,NA,FALSE,10.54988152,87.41481559,NA,NA,NA,1,3
